PROP_MAN 11.0
2017         0.000  14043206.982   1296000.000  M50 FT FPS SEC
 14628840.000  -20770099.411829   -5522866.814887    5787663.320484   -735.843423 -16854.674446 -18660.349695  922015.1
 14629080.000  -20184806.511254   -9316521.641830    1151773.848296   5583.320091 -14564.970216 -19734.115025  922015.1
 14629320.000  -18122977.333211  -12428666.287476   -3568606.115377  11492.626281 -11210.598451 -19360.196736  922015.1
 14629560.000  -14736038.013446  -14632081.941402   -8027334.056302  16557.948980  -7039.151666 -17567.497423  922015.1
 14629800.000  -10272525.182227  -15766577.647490  -11897986.042951  20409.308160  -2357.876862 -14490.213826  922015.1
 14630040.000   -5059279.811570  -15750474.608455  -14897900.911350  22768.005591   2490.427214 -10356.264031  922015.1
 14630280.000     522894.401788  -14586060.385059  -16808579.732860  23465.445090   7153.149264  -5468.909569  922015.1
 14630520.000    6067026.009299  -12358904.489879  -17491097.691125  22453.137898  11292.898094   -183.971906  922015.1
 14630760.000   11169190.971678   -9231392.024584  -16895732.270789  19804.611620  14610.561071   5115.345462  922015.1
 14631000.000   15457266.072993   -5431077.561651  -15065417.303371  15709.946205  16865.233815  10044.439257  922015.1
 14631240.000   18617617.286524   -1234599.971527  -12132917.965909  10463.790961  17891.345125  14243.769839  922015.1
 14631480.000   20417986.898809    3052000.792142   -8311700.618517   4445.934130  17611.072537  17404.421318  922015.1
 14631720.000   20725006.102613    7115334.284783   -3880930.692619  -1904.240398  16041.751479  19291.508614  922015.1
 14631960.000   19514735.549626   10657719.073492     834712.803230  -8119.879390  13296.386167  19763.264217  922015.1
 14632200.000   16875047.805721   13419431.395490    5489008.319816 -13742.200514   9576.386284  18783.331941  922015.1
 14632440.000   12999321.485825   15198231.417759    9740108.705709 -18356.562893   5156.199814  16424.294955  922015.1
 14632680.000    8171888.077658   15864390.843567   13276131.646809 -21624.460800    361.669897  12861.509713  922015.1
 14632920.000    2746606.019105   15370030.932198   15838230.750743 -23308.440009  -4455.358774   8358.487143  922015.1
 14633160.000   -2879477.338602   13752216.912911   17239366.460921 -23288.015624  -8943.279430   3246.354288  922015.1
 14633400.000   -8295242.146392   11129791.446383   17377588.589881 -21566.718034 -12776.131759  -2101.382160  922015.1
 14633640.000  -13105189.298954    7694504.358689   16243051.872182 -18270.326197 -15675.844715  -7295.122724  922015.1
 14633880.000  -16957851.186658    3697141.120467   13918635.978895 -13637.854962 -17431.347688 -11956.268602  922015.1
 14634120.000  -19571185.932183    -570419.144587   10574126.376286  -8005.731680 -17913.428962 -15743.473392  922015.1
 14634360.000  -20753409.166623   -4796240.231391    6454221.948648  -1785.209471 -17085.458687 -18377.830100  922015.1
 14634600.000  -20417487.732440   -8671179.819024    1860850.295926   4567.426505 -15007.364259 -19664.518311  922015.1
 14634840.000  -18587924.268301  -11911766.865752   -2869042.126632  10584.909611 -11831.923028 -19508.535785  922015.1
 14635080.000  -15399077.673721  -14281295.885369   -7388557.825603  15825.031123  -7793.522823 -17922.502315  922015.1
 14635320.000  -11085003.656813  -15607326.428713  -11366688.596116  19904.436513  -3189.812296 -15025.275772  922015.1
 14635560.000   -5961752.704773  -15794147.990528  -14512786.933013  22527.407754   1641.654047 -11031.883139  922015.1
 14635800.000    -403712.654453  -14829282.132764  -16597618.128567  23506.078507   6349.122666  -6235.694772  922015.1
 14636040.000    5183799.160432  -12783844.239598  -17469574.155145  22771.778738  10591.804534   -986.220829  922015.1
 14636280.000   10393680.627600   -9807072.712750  -17065190.198792  20378.198815  14063.127653   4335.754083  922015.1
 14636520.000   14846056.159453   -6115577.872834  -15413550.124841  16497.228925  16511.434262   9344.207416  922015.1
 14636760.000   18215431.137123   -1978018.300980  -12634372.633206  11407.780525  17757.202758  13674.194410  922015.1
 14637000.000   20254393.582757    2303928.578032   -8929863.265543   5478.045962  17706.752450  17007.475578  922015.1
 14637240.000   20812177.125747    6417320.495900   -4570553.671313   -859.523368  16360.733200  19096.690282  922015.1
 14637480.000   19846438.947228   10060906.007205     124217.369745  -7139.453802  13815.570084  19785.271432  922015.1
 14637720.000   17427016.456004   12967564.734100    4809825.531357 -12898.447465  10257.609038  19020.646247  922015.1
 14637960.000   13731047.223501   14924372.052008    9142104.426344 -17711.551158   5949.186483  16859.243839  922015.1
 14638200.000    9029685.820036   15788473.556142   12803136.674698 -21225.274108   1208.028158  13461.809798  922015.1
 14638440.000    3667635.648933   15497461.291651   15524825.419648 -23183.876486  -3617.560544   9079.897817  922015.1
 14638680.000   -1962584.521862   14073546.845019   17108392.226318 -23446.758343  -8175.086151   4035.867990  922015.1
 14638920.000   -7449457.320429   11621483.962192   17438539.612559 -21996.889715 -12133.289772  -1301.281604  922015.1
 14639160.000  -12392268.367124    8320658.982479   16491459.200681 -18940.611196 -15204.999445  -6542.629095  922015.1
 14639400.000  -16429915.072002    4412088.457752   14336396.061232 -14499.776842 -17166.823668 -11306.139440  922015.1
 14639640.000  -19266971.779642     181120.229193   11130764.424541  -8996.738775 -17874.985259 -15243.454150  922015.1
 14639880.000  -20695330.804840   -4063099.083796    7109018.581348  -2832.677386 -17276.299234 -18064.971074  922015.1
 14640120.000  -20609877.528225   -8010117.802949    2565796.562887   3540.557952 -15413.468596 -19562.051455  922015.1
 14640360.000  -19016679.370982  -11371153.086747   -2165660.085280   9654.233827 -12423.331793 -19623.914500  922015.1
 14640600.000  -16032723.912254  -13900612.316484   -6738284.025989  15058.746599  -8526.632489 -18246.919598  922015.1
 14640840.000  -11877093.183707  -15414282.524682  -10817091.645915  19358.421677  -4010.737702 -15534.598968  922015.1
 14641080.000   -6854321.781039  -15802687.208452  -14103964.923059  22241.120671    793.020522 -11688.428066  922015.1
 14641320.000   -1331598.732157  -15038632.643713  -16359305.972871  23499.769079   5534.500497  -6991.373775  922015.1
 14641560.000    4288215.629815  -13178674.428565  -17419076.645279  23045.615741   9870.153090  -1786.141748  922015.1
 14641800.000    9595648.439666  -10358621.822957  -17206190.961167  20912.372228  13486.745902   3549.575521  922015.1
 14642040.000   14203792.667001   -6783709.419797  -15735840.248644  17253.298165  16122.254528   8628.863797  922015.1
 14642280.000   17775944.798275   -2714066.486998  -13114549.562145  12331.258468  17583.974979  13081.924942  922015.1
 14642520.000   20050019.011600    1553711.093605   -9532931.218689   6501.815616  17762.725240  16582.056278  922015.1
 14642760.000   20858073.046566    5707834.801424   -5252381.123482    189.428939  16642.100658  18869.886575  922015.1
 14643000.000   20139389.726308    9444101.876425    -586364.031956  -6142.314194  14301.825514  19773.976420  922015.1
 14643240.000   17945652.210698   12488630.684205    4122657.064090 -12026.522999  10913.198403  19225.860265  922015.1
 14643480.000   14437363.589362   14618380.908054    8528812.508804 -17029.137882   6725.869285  17265.831557  922015.1
 14643720.000    9871868.942177   15677757.583395   12308706.358152 -20782.381996   2048.588811  14039.574105  922015.1
 14643960.000    4583972.975773   15589995.935839   15185436.798661 -23012.526949  -2774.749993   9786.165817  922015.1
 14644200.000   -1039125.486294   14362454.319971   16948819.638934 -23559.074714  -7391.458495   4818.857977  922015.1
 14644440.000   -6586354.954013   12085597.134997   17470394.788486 -22384.446375 -11465.755495   -498.800574  922015.1
 14644680.000  -11652570.154488    8926094.293008   16712396.582626 -19575.149820 -14702.040880  -5779.043166  922015.1
 14644920.000  -15867701.148444    5114681.593388   14730305.880092 -15335.263396 -16865.110852 -10637.133567  922015.1
 14645160.000  -18923438.890642     929600.326518   11668887.649213  -9972.441452 -17796.692689 -14718.108116  922015.1
 14645400.000  -20595747.276090   -3323412.676467    7752007.390525  -3877.432425 -17427.509832 -17721.855556  922015.1
 14645640.000  -20761678.906350   -7333362.164010    3266564.127251   2503.395991 -15783.482401 -19426.710461  922015.1
 14645880.000  -19408793.681446  -10806886.358748   -1458515.534479   8701.178239 -12984.887483 -19706.406252  922015.1
 14646120.000  -16636382.602791  -13490076.872071   -6076602.636840  14259.777389  -9238.242753 -18540.904820  922015.1
 14646360.000  -12648034.297784  -15187386.144008  -10249297.811827  18771.876864  -4820.015179 -16018.131431  922015.1
 14646600.000   -7736119.843898  -15775847.992577  -13671513.086855  21909.427634    -54.624177 -12325.772582  922015.1
 14646840.000   -2259853.789604  -15213658.560482  -16093692.169894  23446.615218   4710.199235  -7735.810059  922015.1
 14647080.000    3381177.088573  -13542713.847615  -17339601.381842  23274.458781   9128.878853  -2583.421541  922015.1
 14647320.000    8775911.203438  -10885159.395409  -17318641.637801  21406.642875  12882.110273   2757.197134  922015.1
 14647560.000   13531156.069861   -7434446.600716  -16032098.724908  17977.471208  15698.244957   7898.860596  922015.1
 14647800.000   17299628.017454   -3441629.245206  -13573129.956722  13233.174492  17371.759150  12467.566885  922015.1
 14648040.000   19805063.540919     802392.995787  -10120452.799049   7516.145694  17778.284067  16128.584536  922015.1
 14648280.000   20862704.040995    4987698.990926   -5925925.271336   1242.196588  16884.930539  18611.024155  922015.1
 14648520.000   20393537.056080    8807950.621155   -1296561.066372  -5128.702359  14754.564778  19729.360243  922015.1
 14648760.000   18430806.040397   11983119.556863    3427971.586535 -11126.969194  11542.344921  19398.900727  922015.1
 14649000.000   15118015.302719   14280512.725803    7900640.495886 -16309.566175   7485.159668  17643.646650  922015.1
 14649240.000   10698178.165464   15532243.012914   11793139.695137 -20295.629095   2882.372459  14594.313485  922015.1
 14649480.000    5495410.592324   15647433.763941   14820250.854697 -22794.192001  -1927.686518  10476.837654  922015.1
 14649720.000    -109260.730338   14618555.879414   16760699.745655 -23624.701274  -6593.121128   5594.668161  922015.1
 14649960.000   -5706009.941622   12521580.033845   17473059.838501 -22728.940310 -10774.223719    305.524340  922015.1
 14650200.000  -10886050.815993    9510101.683361   16905639.000962 -20173.408123 -14167.570886  -5004.966788  922015.1
 14650440.000  -15271029.300989    5804086.186879   15099995.143303 -16143.755253 -16526.646466  -9949.839860  922015.1
 14650680.000  -18540281.580516    1674077.511130   12188004.157912 -10932.370256 -17679.070575 -14167.850782  922015.1
 14650920.000  -20454214.387429   -2578252.028877    8382563.441312  -4918.650240 -17539.487930 -17349.185312  922015.1
 14651160.000  -20872192.874940   -6641988.083171    3962369.837913   1457.118374 -16117.001375 -19259.001966  922015.1
 14651400.000  -19763316.272976  -10219871.871826    -748466.607663   7726.622409 -13515.682803 -19756.193408  922015.1
 14651640.000  -17208924.425480  -13050339.319369   -5404396.446098  13428.694299  -9927.128477 -18804.459854  922015.1
 14651880.000  -13396609.864753  -14926963.137973   -9664175.914039  18144.970990  -5616.187987 -16475.743830  922015.1
 14652120.000   -8605941.633698  -15713600.521300  -13216241.032812  21532.043023   -899.809402 -12943.568474  922015.1
 14652360.000   -3187403.672490  -15353991.798508  -15801484.245077  23345.794488   3877.500268  -8468.547866  922015.1
 14652600.000    2463523.847722  -13875326.640643  -17231769.925338  23457.222860   8368.979912  -3377.787614  922015.1
 14652840.000    7935025.276436  -11385847.554524  -17403109.175763  21859.761608  12249.865957   1958.799779  922015.1
 14653080.000   12828403.815434   -8066853.038039  -16302859.326037  18668.542331  15239.569498   7154.288090  922015.1
 14653320.000   16786476.544941   -4159777.292772  -14010639.513511  14112.558691  17120.378162  11831.106487  922015.1
 14653560.000   19519316.141899      50844.101778  -10692957.421695   8520.249098  17753.146539  15647.081512  922015.1
 14653800.000   20825648.783636    4257685.426559   -6591672.307115   2297.765340  17088.518383  18320.412854  922015.1
 14654040.000   20608236.224574    8152956.032633   -2006802.927933  -4099.274534  15172.333896  19651.542474  922015.1
 14654280.000   18881785.552060   11451202.331037    2725369.198698 -10199.666726  12143.911276  19540.059790  922015.1
 14654520.000   15772296.561807   13910694.022804    7257314.786489 -15553.179125   8225.987891  17993.316109  922015.1
 14654760.000   11507791.631561   15351532.381529   11256279.581598 -19765.469602   3707.715170  15126.343558  922015.1
 14655000.000    6401081.762001   15668934.014525   14429160.374544 -22528.760983  -1078.280662  11152.052050  922015.1
 14655240.000     826209.466067   14840582.084018   16543961.180035 -23643.314586  -5781.743021   6363.400571  922015.1
 14655480.000   -4809135.670204   12927788.492751   17446427.997815 -23029.907891 -10060.133733   1111.277869  922015.1
 14655720.000  -10093260.504121   10070728.620011   17070953.420432 -20734.493310 -13602.689137  -4220.949454  922015.1
 14655960.000  -14640199.770608    6478136.974606   15445098.133683 -16924.080117 -16152.134175  -9244.811868  922015.1
 14656200.000  -18117479.629820    2412271.519852   12687592.883225 -11874.992154 -17522.338729 -13593.409278  922015.1
 14656440.000  -20270328.755553   -1829886.014929    9000008.649839  -5954.773598 -17611.964977 -16947.575462  922015.1
